Enclosure,Plot,Year,X,Y,SheepDensity,Grazing,Vegetation,Habitat,Altitude,Aconitum septentrionale ,Agrostis capillaris ,Alchemilla alpina,Alchemilla sp.,Andromeda polifolia,Antennaria alpina,Antennaria dioica,Anthoxanthum odoratum,Arctostaphylos alpinus ,Arctostaphylos uva-ursi ,Astragalus alpinus ,Bartsia alpina,Betula nana,Betula pubescens,Bistorta vivipara,Botrychium lanceolatum,Botrychium lunaria ,Campanula rotundifolia,Carex atrata,Carex bigelowii,Carex brunnescens,Carex nigra,Carex sp.,Carex vaginata,Cerastium alpinum,Cerastium cerastoides ,Cerastium fontanum,Cerastium sp.,Cirsium helenioides,Coeloglossum viride,Corallhiza trifida,Crepis paludosa,Deschampsia cespitosa,Deschampsia flexuosa,Diphasiastrum alpinum ,Empetrum sp.,Epilobium anagallidifolium,Epilobium lactiflorum,Epilobium sp.,Equisetum pratense,Equisetum sylvaticum ,Eriophorum angustifolium,Eriophorum lachtiflorum,Eriophorum vaginatum ,Euphrasia frigida,Festuca ovina,Festuca rubra,Fragaria vesca,Gentiana nivalis,Geranium sylvaticum,Geum rivale,Gymnocarpium dryopteris,Hieracium alpinum,Hieracium pilosella,Hieracium sp.,Huperzia selago,Juncus filiformis,Juncus trifidus,Juniperus communis,Leontodon autumnalis,Listera cordata,Loiseleuria procumbens ,Lotus corniculatus,Luzula multiflora,Luzula pilosa,Luzula sp. ,Lycopodium annotioum,Lycopodium clavatum,Maianthemum bifolium,Melampyrum pratense,Melampyrum sylvaticum,Melampyrum sp.,Milium efusum,Molinia caerulea,Myosotis decumbens,Nardus stricta,Omalotheca norvegica,Omalotheca supina,Oxyria digyna,Parnassia palustris,Pedicularis lapponica ,Phleum alpinum,Phyllodoce careulea ,Pinguicula vulgaris,Poa alpina,Poa pratensis,Populus tremula,Potentilla crantzii,Potentilla erecta,Potentilla sp.,Prunella vulgaris,Pyrola minor,Pyrola rotundifolia,Pyrola sp.,Ranunculus acris,Ranunculus platanifolius,Rhinanthus minor ,Rubus chamaemorus,Rubus saxatilis,Rumex acetosa,Rumex acetosella,Sagina procumbens,Sagina saginoides,Salix glauca ,Salix herbacea,Salix lanata,Salix lapponum ,Salix reticulata,Salix sp.,Saussurea alpina,Selaginella selaginoides ,Sibbaldia procumbens ,Silene dioica,Solidago virgaurea,Stellaria borealis,Taraxacum sp.,Thalictrum alpinum ,Trichophorum cespitosum,Trientalis europeae,Vaccinium myrtillus,Vaccinium uliginosum,Vaccinium vitis-idaea ,Veronica alpina,Veronica fruticans,Veronica sp,Viola biflora,Viola palustris,Viola sp.,plhcm,vascov,crycov,Liccov,Bryocov,shrubcov,shrubcm,baresoil,rockcov,treecov,treecm,rodentsfre,asrodfre
d,D20,2013,441749,6729165,25,Low,Dwarf-shrub,Heathland,1094,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,11,8,0,0,0,0,0,0,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e,E01,2013,441881,6730182,0,Control,Lichen-ridge,Heathland,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,0,0,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e,E02,2013,441960,6730107,0,Control,Snowbed,Grassland,1270,0,0,11,0,0,0,0,16,0,0,0,0,0,0,11,0,0,0,0,8,1,0,0,0,0,0,0,0,0,7,0,0,0,16,7,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,5,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,16,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,7,8,0,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e,E03,2013,441858,6730009,0,Control,Snowbed,Grassland,1248,0,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,2,0,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e,E04,2013,441921,6729926,0,Control,Lichen-ridge,Heathland,1245,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,0,0,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e,E05,2013,441923,6729910,0,Control,Dwarf-shrub,Heathland,1243,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,14,0,0,0,0,0,0,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e,E06,2013,441917,6729888,0,Control,Lichen-ridge,Heathland,1239,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,16,0,0,0,0,0,0,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e,E07,2013,441945,6729852,0,Control,Dwarf-shrub,Heathland,1231,0,1,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,12,13,0,0,0,4,0,0,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e,E08,2013,441867,6729828,0,Control,Willow-shrub,Grassland,1232,0,4,6,0,0,0,3,12,0,0,0,7,5,0,14,0,0,0,0,3,0,1,0,0,0,0,0,0,0,4,0,0,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,8,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,1,4,4,0,0,0,0,4,5,2,0,0,0,8,9,0,1,2,8,14,1,0,0,13,0,0,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e,E09,2013,441939,6729799,0,Control,Snowbed,Grassland,1224,0,0,9,0,0,0,0,16,0,0,0,0,1,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,15,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,1,0,0,0,0,0,0,4,0,0,0,0,12,12,0,0,0,0,0,1,0,0,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e,E10,2013,441844,6729793,0,Control,Lichen-ridge,Heathland,1229,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,10,0,0,0,0,0,0,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e,E11,2013,441902,6729738,0,Control,Snowbed,Grassland,1208,0,0,8,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,10,16,0,0,0,0,0,0,0,0,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e,E12,2013,441901,6729661,0,Control,Dwarf-shrub,Heathland,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,15,0,0,0,0,0,0,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e,E13,2013,441854,6729611,0,Control,Willow-shrub,Grassland,1190,0,1,0,0,0,0,0,11,0,0,0,9,3,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,1,16,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,4,0,0,0,2,1,1,0,0,0,4,3,0,0,0,0,2,0,0,9,13,9,2,0,0,0,2,0,0,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e,E14,2013,441892,6729596,0,Control,Lichen-ridge,Heathland,1209,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e,E15,2013,441908,6729471,0,Control,Willow-shrub,Grassland,1172,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,3,2,0,0,0,15,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,16,7,6,0,0,0,0,0,0,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e,E16,2013,441951,6729306,0,Control,Snowbed,Grassland,1110,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,1,0,0,0,0,0,1,0,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e,E17,2013,441965,6729219,0,Control,Willow-shrub,Grassland,1100,0,0,0,0,12,0,0,16,2,0,0,0,6,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,15,1,0,0,0,6,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,7,0,0,0,0,10,11,10,2,0,0,0,0,0,0,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e,E18,2013,441964,6729215,0,Control,Willow-shrub,Grassland,1102,0,0,0,0,11,0,0,12,0,0,0,9,4,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,14,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,2,12,14,3,0,0,0,0,0,0,0,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e,E19,2013,441913,6729163,0,Control,Willow-shrub,Grassland,1095,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,5,0,0,0,0,0,0,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e,E20,2013,441812,6729152,0,Control,Willow-shrub,Grassland,1091,1,13,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,2,0,1,0,0,0,1,0,0,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f,F01,2013,442161,6730046,80,High,Lichen-ridge,Heathland,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f,F02,2013,442158,6730020,80,High,Dwarf-shrub,Heathland,1289,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,15,0,0,0,0,0,0,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f,F03,2013,442071,6729972,80,High,Snowbed,Grassland,1266,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,0,0,0,0,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f,F04,2013,442169,6729794,80,High,Lichen-ridge,Heathland,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,12,0,0,0,0,0,0,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f,F05,2013,442031,6730055,80,High,Snowbed,Grassland,1265,0,0,15,0,0,0,0,15,0,0,0,0,1,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f,F06,2013,442146,6729665,80,High,Lichen-ridge,Heathland,1224,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f,F07,2013,442171,6729530,80,High,Willow-shrub,Grassland,1196,1,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,9,13,0,14,0,0,0,2,0,0,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f,F08,2013,442079,6729458,80,High,Willow-shrub,Grassland,1158,0,16,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,2,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,11,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,16,2,15,0,0,0,16,0,0,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f,F09,2013,442097,6729362,80,High,Willow-shrub,Grassland,1141,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,12,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,7,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,14,8,13,13,1,0,0,0,0,0,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f,F10,2013,442135,6729254,80,High,Willow-shrub,Grassland,1127,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f,F11,2013,442192,6729178,80,High,Willow-shrub,Grassland,1121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,14,6,10,0,0,0,7,0,0,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f,F12,2013,442028,6729163,80,High,Willow-shrub,Grassland,1103,0,15,0,0,0,0,0,11,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,12,12,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,7,0,0,3,0,0,0,0,1,0,0,0,4,0,0,1,0,0,7,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,2,1,0,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f,F13,2013,442029,6729177,80,High,Willow-shrub,Grassland,1112,2,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f,F14,2013,442079,6729488,80,High,Snowbed,Grassland,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,16,1,0,0,0,0,0,0,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f,F15,2013,442135,6729476,80,High,Willow-shrub,Grassland,1163,0,12,0,2,0,0,0,3,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,1,4,0,4,3,0,0,0,0,1,8,0,0,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f,F16,2013,442035,6729495,80,High,Willow-shrub,Grassland,1167,0,12,0,0,0,0,0,9,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,6,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,0,0,3,0,0,4,0,10,14,4,8,0,0,0,16,1,0,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f,F17,2013,442091,6729668,80,High,Snowbed,Grassland,1204,0,4,0,14,0,0,0,6,0,0,0,0,0,0,14,0,0,0,0,16,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,12,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,16,0,0,0,0,0,1,9,0,0,0,13,0,0,0,0,0,0,1,0,0,10,0,0,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
